DPO_mean,Weighted_SFT_mean,Mean_difference,DPO_median,DPO_SD,Difference_SD
0.5634972222222221,0.5534157407407407,0.010081481481481481,0.5333,0.2580571383002723,0.15681170215973456
0.5575777777777777,0.5534157407407407,0.004162037037037037,0.5359,0.2678916754621753,0.15831441490245024
0.5600453703703704,0.5534157407407407,0.006629629629629629,0.53335,0.25423580135112084,0.14400868954782592
0.5567064814814814,0.5534157407407407,0.0032907407407407434,0.5385,0.27097841803676903,0.1437519940777008
0.5663953703703704,0.5534157407407407,0.012979629629629627,0.5625,0.26839530908900594,0.14528262161014857
0.5606518518518518,0.5534157407407407,0.00723611111111111,0.5289,0.26891460809174483,0.15098807371255119
0.5659574074074074,0.5534157407407407,0.012541666666666666,0.55555,0.25896545838433027,0.15220890963704192
0.5674555555555556,0.5534157407407407,0.014039814814814812,0.54555,0.2720375827297498,0.15362558498694873
0.5701685185185185,0.5534157407407407,0.016752777777777773,0.54705,0.25694133249722245,0.1648269193933376
0.5710611111111111,0.5534157407407407,0.017645370370370367,0.57365,0.25814337783535957,0.14648340557621992
0.5698027777777779,0.5534157407407407,0.016387037037037037,0.5556000000000001,0.2714879300455844,0.16915832051804194
0.5538268518518519,0.5534157407407407,0.000411111111111109,0.5359,0.26231509717669504,0.14136427348985542
0.5560805555555555,0.5534157407407407,0.0026648148148148165,0.54705,0.2746088121525564,0.15179066334727123
0.5556037037037037,0.5534157407407407,0.0021879629629629606,0.5385,0.25862549112384803,0.148086548776457
0.5835194444444445,0.5534157407407407,0.030103703703703702,0.54905,0.26462715278710885,0.15430679473711528
0.5628657407407407,0.5534157407407407,0.009450000000000002,0.5359,0.26802197083955115,0.16591336749646998
0.573037037037037,0.5534157407407407,0.019621296296296293,0.5385,0.2651921830343811,0.1641548801663114
0.5831981481481482,0.5534157407407407,0.02978240740740741,0.5944499999999999,0.25082970504132485,0.16557817806732308
0.5735907407407408,0.5534157407407407,0.020175000000000002,0.54705,0.26411584527731197,0.16430245481695793
0.5673111111111111,0.5534157407407407,0.013895370370370376,0.5359,0.2656761795847605,0.15577893297771245
